,doc_id,sentence_id,weight
161,27,2653,0.006628472823649645
162,27,2654,0.04344436153769493
163,27,2655,0.0062638684175908566
164,27,2656,0.006566133350133896
165,27,2657,0.021358733996748924
166,27,2658,0.00717760156840086
167,27,2659,0.04595855996012688
168,27,2660,0.044580068439245224
169,27,2661,0.00636989064514637
170,27,2662,0.04165083169937134
171,178,3884,0.03670681267976761
172,178,3885,0.03704997897148132
173,178,3886,0.036724165081977844
174,178,3887,0.03705557435750961
175,178,3888,0.03705848380923271
176,178,3889,0.03709163889288902
177,178,3890,0.03700646385550499
178,178,3891,0.037046320736408234
179,178,3892,0.037060853093862534
180,178,3893,0.03704690933227539
181,178,3894,0.03701699152588844
182,178,3895,0.03701040893793106
183,178,3896,0.03709285706281662
184,178,3897,0.037090811878442764
185,178,3898,0.0370902344584465
186,178,3899,0.03709205612540245
187,178,3900,0.037084657698869705
188,178,3901,0.03534533083438873
189,178,3902,0.0370679646730423
190,178,3903,0.037076011300086975
191,178,3904,0.03708922490477562
192,178,3905,0.03702528402209282
193,178,3906,0.037080273032188416
194,178,3907,0.03452497720718384
195,136,3410,0.043772149831056595
196,136,3411,0.043957363814115524
197,136,3412,0.043960440903902054
198,136,3413,0.04395776987075806
199,136,3414,0.043921735137701035
200,136,3415,0.0439608097076416
201,136,3416,0.04393284022808075
202,136,3417,0.04252390190958977
203,136,3418,0.04395832121372223
204,136,3419,0.043960798531770706
205,136,3420,0.043959762901067734
206,136,3421,0.04395006597042084
207,136,3422,0.04396221414208412
208,136,3423,0.04395219683647156
209,136,3424,0.0439625009894371
210,136,3425,0.04395813122391701
211,136,3426,0.043957870453596115
212,136,3427,0.0439586266875267
213,136,3428,0.043799374252557755
214,266,2999,0.07933365553617477
215,266,3000,0.06857433170080185
216,266,3001,0.03306896612048149
217,266,3002,0.07927826046943665
218,266,3003,0.07979519665241241
219,266,3004,0.07908394932746887
220,266,3005,0.07977259904146194
221,266,3006,0.07981059700250626
222,196,2503,0.0369197241961956
223,196,2504,0.027000535279512405
224,196,2505,0.036867398768663406
225,196,2506,0.03700197860598564
226,196,2507,0.03474317863583565
227,196,2508,0.03680065646767616
228,196,2509,0.036336176097393036
229,196,2510,0.03557567298412323
230,196,2511,0.03691266477108002
231,196,2512,0.03684048727154732
232,196,2513,0.012519528158009052
233,196,2514,0.03693540021777153
234,196,2515,0.03695891797542572
235,196,2516,0.010652104392647743
236,196,2517,0.007310377899557352
237,196,2518,0.008697329089045525
238,196,2519,0.0356556735932827
239,196,2520,0.0065534827299416065
240,196,2521,0.00595059571787715
241,196,2522,0.005297188647091389
242,196,2523,0.01736990362405777
243,196,2524,0.02515285648405552
244,196,2525,0.030594903975725174
245,196,2526,0.03170961141586304
246,196,2527,0.011979533359408379
247,196,2528,0.018474755808711052
248,196,2529,0.024310994893312454
249,196,2530,0.006726768333464861
250,196,2531,0.028044437989592552
251,196,2532,0.02175690419971943
252,196,2533,0.036340031772851944
253,196,2534,0.00964231789112091
254,196,2535,0.02544240653514862
255,196,2536,0.036236975342035294
256,196,2537,0.03368556126952171
257,196,2538,0.03366076201200485
258,154,4275,0.03235449269413948
259,154,4276,0.03754756227135658
260,154,4277,0.03753621503710747
261,154,4278,0.037259701639413834
262,154,4279,0.00613735755905509
263,154,4280,0.03219450265169144
264,154,4281,0.005316889379173517
265,154,4282,0.005868828855454922
266,154,4283,0.007328093517571688
267,154,4284,0.005376029759645462
268,154,4285,0.018259776756167412
269,154,4286,0.006079135462641716
270,154,4287,0.03157253563404083
271,154,4288,0.009063798002898693
272,154,4289,0.013565003871917725
273,154,4290,0.03747004643082619
274,154,4291,0.026409557089209557
275,154,4292,0.009890669025480747
276,154,4293,0.006335005164146423
277,154,4294,0.013640212826430798
278,154,4295,0.005698009394109249
279,154,4296,0.010426754131913185
280,154,4297,0.037489574402570724
281,154,4298,0.03645196929574013
282,154,4299,0.005161759909242392
283,154,4300,0.03143712133169174
284,154,4301,0.03754014894366264
285,154,4302,0.037450965493917465
286,154,4303,0.0374850295484066
287,154,4304,0.037355925887823105
288,154,4305,0.037542711943387985
289,154,4306,0.03754143416881561
290,154,4307,0.03754391521215439
291,154,4308,0.03754594549536705
292,154,4309,0.03749071806669235
293,154,4310,0.03753700107336044
294,154,4311,0.037510946393013
295,154,4312,0.03580845892429352
296,39,1875,0.06145651638507843
297,39,1876,0.061455994844436646
298,39,1877,0.06145622953772545
299,39,1878,0.06145194545388222
300,39,1879,0.010480958968400955
301,39,1880,0.00846162810921669
302,39,1881,0.061107322573661804
303,39,1882,0.06098025664687157
304,39,1883,0.01697509177029133
305,39,1884,0.05872824788093567
306,39,1885,0.06028224900364876
307,39,1886,0.008549096062779427
308,39,1887,0.008630650117993355
309,39,1888,0.026599742472171783
310,39,1889,0.06103527545928955
311,39,1890,0.06143944710493088
312,39,1891,0.061307817697525024
313,39,1892,0.008356503210961819
314,71,4824,0.05430697277188301
315,71,4825,0.007539864629507065
316,71,4826,0.007748665288090706
317,71,4827,0.05361069366335869
318,71,4828,0.054148126393556595
319,71,4829,0.008974689058959484
320,71,4830,0.04862572252750397
321,71,4831,0.009161468595266342
322,71,4832,0.008626112714409828
323,71,4833,0.0077356090769171715
324,71,4834,0.05300956964492798
325,71,4835,0.05442136153578758
326,71,4836,0.03980773687362671
327,71,4837,0.0526982806622982
328,71,4838,0.026008538901805878
329,71,4839,0.05404125526547432
330,71,4840,0.009092667140066624
331,71,4841,0.008847196586430073
332,71,4842,0.027644624933600426
333,71,4843,0.01801976002752781
334,71,4844,0.007388554513454437
335,71,4845,0.05354996770620346
336,71,4846,0.007571972906589508
337,71,4847,0.007569202221930027
338,71,4848,0.007498415652662516
339,71,4849,0.05435202270746231
340,71,4850,0.007736566476523876
341,71,4851,0.007468289230018854
342,71,4852,0.014873393811285496
343,71,4853,0.007750675547868013
344,71,4854,0.00867834035307169
345,148,4569,0.06048142537474632
346,148,4570,0.017938688397407532
347,148,4571,0.04542698711156845
348,148,4572,0.0539785772562027
349,148,4573,0.06033981591463089
350,148,4574,0.06048866733908653
351,148,4575,0.060441650450229645
352,148,4576,0.060468465089797974
353,148,4577,0.06044834479689598
354,148,4578,0.06037987396121025
355,148,4579,0.06035451218485832
356,309,3957,0.10163513571023941
357,309,3958,0.10203659534454346
358,309,3959,0.10049881041049957
359,309,3960,0.10190864652395248
360,15,1834,0.04848410189151764
361,15,1835,0.04847138375043869
362,15,1836,0.048494499176740646
363,15,1837,0.04849482700228691
364,15,1838,0.048491351306438446
365,15,1839,0.048238761723041534
366,15,1840,0.047774262726306915
367,15,1841,0.04847192391753197
368,15,1842,0.013677505776286125
369,15,1843,0.04809464514255524
370,15,1844,0.048460036516189575
371,15,1845,0.030255012214183807
372,15,1846,0.02412530779838562
373,15,1847,0.025008544325828552
374,15,1848,0.017647935077548027
375,15,1849,0.041677817702293396
376,15,1850,0.04617442563176155
377,15,1851,0.048494044691324234
378,15,1852,0.04848165437579155
379,15,1853,0.0158087145537138
380,15,1854,0.034524887800216675
381,340,2136,0.009736339561641216
382,340,2137,0.010049870237708092
383,340,2138,0.04953029006719589
384,340,2139,0.05583354830741882
385,340,2140,0.057149868458509445
386,340,2141,0.0570184700191021
387,340,2142,0.05332981422543526
388,340,2143,0.056988928467035294
389,340,2144,0.056762561202049255
390,340,2145,0.03415165841579437
391,340,2146,0.055622126907110214
392,340,2147,0.0528685599565506
393,340,2148,0.057152118533849716
394,340,2149,0.05650947242975235
395,340,2150,0.05655844137072563
396,340,2151,0.04064588248729706
397,158,3453,0.0587797574698925
398,158,3454,0.058887630701065063
399,158,3455,0.057466719299554825
400,158,3456,0.05900213494896889
401,158,3457,0.059083931148052216
402,158,3458,0.05848633870482445
403,158,3459,0.059079449623823166
404,158,3460,0.058579765260219574
405,158,3461,0.05904332920908928
406,158,3462,0.059059083461761475
407,158,3463,0.0590021088719368
408,158,3464,0.057727400213479996
409,158,3465,0.023872558027505875
410,335,4181,0.09388163685798645
411,335,4182,0.09387977421283722
412,335,4183,0.09388020634651184
413,335,4184,0.09348876029253006
414,335,4185,0.09102512151002884
415,188,5382,0.030467316508293152
416,188,5383,0.012614905834197998
417,188,5384,0.03508355841040611
418,188,5385,0.03382278233766556
419,188,5386,0.028910988941788673
420,188,5387,0.036111894994974136
421,188,5388,0.03285641595721245
422,188,5389,0.005974473897367716
423,188,5390,0.036134783178567886
424,188,5391,0.03179711475968361
425,188,5392,0.0061325919814407825
426,188,5393,0.007400934584438801
427,188,5394,0.00734757212921977
428,188,5395,0.03371152654290199
429,188,5396,0.006052921526134014
430,188,5397,0.035927560180425644
431,188,5398,0.03619731217622757
432,188,5399,0.03613081946969032
433,188,5400,0.01568784937262535
434,188,5401,0.036120813339948654
435,188,5402,0.03594056889414787
436,188,5403,0.030712133273482323
437,188,5404,0.03483831509947777
438,188,5405,0.03241519629955292
439,188,5406,0.0352521687746048
440,188,5407,0.034668803215026855
441,188,5408,0.03610154613852501
442,188,5409,0.03542635217308998
443,188,5410,0.010485989041626453
444,188,5411,0.0354914590716362
445,188,5412,0.010367321781814098
446,188,5413,0.02658306248486042
447,188,5414,0.006482445634901524
448,188,5415,0.03589114546775818
449,188,5416,0.03594585880637169
450,78,3698,0.04350821301341057
451,78,3699,0.043390389531850815
452,78,3700,0.04358578100800514
453,78,3701,0.025370145216584206
454,78,3702,0.0435628816485405
455,78,3703,0.043583933264017105
456,78,3704,0.04358391463756561
457,78,3705,0.043432436883449554
458,78,3706,0.043589282780885696
459,78,3707,0.04263625666499138
460,78,3708,0.043393492698669434
461,78,3709,0.04358482360839844
462,78,3710,0.006235599983483553
463,78,3711,0.04357656463980675
464,78,3712,0.04339669272303581
465,78,3713,0.04359283670783043
466,78,3714,0.043577294796705246
467,78,3715,0.043586812913417816
468,78,3716,0.03066384419798851
469,78,3717,0.04352463409304619
470,78,3718,0.007567881606519222
471,78,3719,0.04354860633611679
472,45,677,0.05255019664764404
473,45,678,0.05254880338907242
474,45,679,0.05071289837360382
475,45,680,0.04798601195216179
476,45,681,0.048339296132326126
477,45,682,0.029962658882141113
478,45,683,0.014988468959927559
479,45,684,0.051715124398469925
480,45,685,0.018419506028294563
481,45,686,0.051965661346912384
482,45,687,0.05186006799340248
483,45,688,0.05177042633295059
484,45,689,0.0174670722335577
485,45,690,0.012991848401725292
486,45,691,0.05233209207653999
487,45,692,0.030073735862970352
488,45,693,0.01013695728033781
489,45,694,0.0524376779794693
490,45,695,0.052568670362234116
491,45,696,0.05255022272467613
492,45,697,0.01160724088549614
493,51,3670,0.038850076496601105
494,51,3671,0.038784563541412354
495,51,3672,0.018807871267199516
496,51,3673,0.03619286045432091
497,51,3674,0.038629136979579926
498,51,3675,0.03146638721227646
499,51,3676,0.005512794945389032
500,51,3677,0.006643795408308506
501,51,3678,0.038451556116342545
502,51,3679,0.03880522400140762
503,51,3680,0.037834204733371735
504,51,3681,0.03884601220488548
505,51,3682,0.038829121738672256
506,51,3683,0.038790006190538406
507,51,3684,0.03885751590132713
508,51,3685,0.005404166877269745
509,51,3686,0.008908943273127079
510,51,3687,0.038696084171533585
511,51,3688,0.03884755074977875
512,51,3689,0.01462035346776247
513,51,3690,0.03872362896800041
514,51,3691,0.038864485919475555
515,51,3692,0.037765152752399445
516,51,3693,0.03877304494380951
517,51,3694,0.038834668695926666
518,51,3695,0.038734257221221924
519,51,3696,0.03817028924822807
520,51,3697,0.03840463235974312
521,42,5742,0.0626489594578743
522,42,5743,0.06277935951948166
523,42,5744,0.06278044730424881
524,42,5745,0.06277915835380554
525,42,5746,0.06164669245481491
526,42,5747,0.06278009712696075
527,42,5748,0.06277967989444733
528,42,5749,0.06272976100444794
529,42,5750,0.062083952128887177
530,42,5751,0.014054229483008385
531,42,5752,0.06277778744697571
532,42,5753,0.06277815997600555
533,262,3946,0.07669711112976074
534,262,3947,0.07688067853450775
535,262,3948,0.012543781660497189
536,262,3949,0.07697488367557526
537,262,3950,0.05381561443209648
538,262,3951,0.07544412463903427
539,262,3952,0.07689298689365387
540,262,3953,0.0756482407450676
541,262,3954,0.07678941637277603
542,262,3955,0.012803472578525543
543,247,4580,0.11162421107292175
544,247,4581,0.1117238700389862
545,247,4582,0.11038067936897278
546,247,4583,0.015928003937005997
547,138,1475,0.05658937990665436
548,138,1476,0.00804475974291563
549,138,1477,0.05684904009103775
550,138,1478,0.04220873489975929
551,138,1479,0.008103132247924805
552,138,1480,0.01210068166255951
553,138,1481,0.05409812554717064
554,138,1482,0.04353513568639755
555,138,1483,0.056694395840168
556,138,1484,0.056877680122852325
557,138,1485,0.056882452219724655
558,138,1486,0.05143608897924423
559,138,1487,0.05697396770119667
560,138,1488,0.03744285926222801
561,138,1489,0.05694015324115753
562,138,1490,0.0569586418569088
563,138,1491,0.05692465603351593
564,391,3286,0.09466174989938736
565,391,3287,0.09468012303113937
566,391,3288,0.08320067822933197
567,391,3289,0.09456010162830353
568,391,3290,0.09465764462947845
569,19,2808,0.037423327565193176
570,19,2809,0.03733040764927864
571,19,2810,0.008682278916239738
572,19,2811,0.037091925740242004
573,19,2812,0.036456212401390076
574,19,2813,0.007461695000529289
575,19,2814,0.036581624299287796
576,19,2815,0.03737489506602287
577,19,2816,0.03742147982120514
578,19,2817,0.03728872537612915
579,19,2818,0.03742596134543419
580,19,2819,0.03737856447696686
581,19,2820,0.037425875663757324
582,19,2821,0.00553967384621501
583,19,2822,0.007333309855312109
584,19,2823,0.037376828491687775
585,19,2824,0.037405263632535934
586,19,2825,0.03743060678243637
587,19,2826,0.018283914774656296
588,19,2827,0.006384844426065683
589,19,2828,0.00649344502016902
590,19,2829,0.03740653395652771
591,19,2830,0.03719072788953781
592,19,2831,0.037325527518987656
593,19,2832,0.005299849901348352
594,19,2833,0.03609626367688179
595,19,2834,0.03502892702817917
596,19,2835,0.03690693899989128
597,19,2836,0.03723083809018135
598,19,2837,0.037431683391332626
599,19,2838,0.037425167858600616
600,79,2688,0.05776030942797661
601,79,2689,0.05777078866958618
602,79,2690,0.05782698839902878
603,79,2691,0.03813324123620987
604,79,2692,0.05780554935336113
605,79,2693,0.009711253456771374
606,79,2694,0.05780364200472832
607,79,2695,0.05783091112971306
608,79,2696,0.057821162045001984
609,79,2697,0.05782872065901756
610,79,2698,0.057823341339826584
611,79,2699,0.008598783053457737
612,79,2700,0.008086118847131729
613,79,2701,0.057701509445905685
614,79,2702,0.05720159783959389
615,79,2703,0.05765906348824501
616,235,2539,0.08578784763813019
617,235,2540,0.08241545408964157
618,235,2541,0.08712223172187805
619,235,2542,0.08674925565719604
620,235,2543,0.08712335675954819
621,235,2544,0.08671785891056061
622,235,2545,0.012429698370397091
623,80,3720,0.050849273800849915
624,80,3721,0.050780750811100006
625,80,3722,0.045876506716012955
626,80,3723,0.03454407677054405
627,80,3724,0.02969951368868351
628,80,3725,0.016464579850435257
629,80,3726,0.050772860646247864
630,80,3727,0.0487707145512104
631,80,3728,0.048687517642974854
632,80,3729,0.05046519264578819
633,80,3730,0.05084943026304245
634,80,3731,0.04773677885532379
635,80,3732,0.018026715144515038
636,80,3733,0.049003615975379944
637,80,3734,0.050833478569984436
638,80,3735,0.04987214133143425
639,80,3736,0.05083588883280754
640,80,3737,0.05084622651338577
641,80,3738,0.012375524267554283
642,171,1185,0.050286341458559036
643,171,1186,0.050303082913160324
644,171,1187,0.045721814036369324
645,171,1188,0.04548761248588562
646,171,1189,0.043349653482437134
647,171,1190,0.050046078860759735
648,171,1191,0.05016059800982475
649,171,1192,0.05003949627280235
650,171,1193,0.05027695745229721
651,171,1194,0.047778405249118805
652,171,1195,0.012755499221384525
653,171,1196,0.04819689691066742
654,171,1197,0.050197821110486984
655,171,1198,0.050269681960344315
656,171,1199,0.05028538405895233
657,171,1200,0.05026354640722275
658,171,1201,0.05029062554240227
659,38,2663,0.029606590047478676
660,38,2664,0.014137172140181065
661,38,2665,0.054938748478889465
662,38,2666,0.054683927446603775
663,38,2667,0.055240556597709656
664,38,2668,0.02069961093366146
665,38,2669,0.05507693812251091
666,38,2670,0.04908121004700661
667,38,2671,0.04636242613196373
668,38,2672,0.008443531580269337
669,38,2673,0.05436994507908821
670,38,2674,0.05520392209291458
671,38,2675,0.05381987616419792
672,38,2676,0.00816419254988432
673,38,2677,0.007655452471226454
674,38,2678,0.05519375950098038
675,38,2679,0.007593871094286442
676,38,2680,0.051021527498960495
677,38,2681,0.012728426605463028
678,38,2682,0.007706238888204098
679,38,2683,0.022575946524739265
680,38,2684,0.0550193153321743
681,38,2685,0.017432648688554764
682,38,2686,0.013558006845414639
683,38,2687,0.025069255381822586
684,320,5307,0.0868498906493187
685,320,5308,0.08682271093130112
686,320,5309,0.08680380135774612
687,320,5310,0.08543523401021957
688,320,5311,0.08682646602392197
689,320,5312,0.0853084996342659
690,336,3140,0.07567275315523148
691,336,3141,0.07567479461431503
692,336,3142,0.07566378265619278
693,336,3143,0.07567287236452103
694,336,3144,0.07567660510540009
695,336,3145,0.07566782087087631
696,336,3146,0.07116957008838654
697,336,3147,0.07529982179403305
698,26,1855,0.007694147061556578
699,26,1856,0.05544837564229965
700,26,1857,0.056533344089984894
701,26,1858,0.015049699693918228
702,26,1859,0.05656948685646057
703,26,1860,0.02653954178094864
704,26,1861,0.008578636683523655
705,26,1862,0.051716696470975876
706,26,1863,0.016882551833987236
707,26,1864,0.053898949176073074
708,26,1865,0.05628523603081703
709,26,1866,0.051800500601530075
710,26,1867,0.028860945254564285
711,26,1868,0.0551316998898983
712,26,1869,0.05644439905881882
713,26,1870,0.056605108082294464
714,26,1871,0.05143777281045914
715,26,1872,0.05653654783964157
716,26,1873,0.02044530399143696
717,26,1874,0.010690399445593357
718,58,976,0.06355679035186768
719,58,977,0.05715949833393097
720,58,978,0.06371325999498367
721,58,979,0.014522025361657143
722,58,980,0.009858009405434132
723,58,981,0.00864676758646965
724,58,982,0.009236711077392101
725,58,983,0.008902880363166332
726,58,984,0.038335930556058884
727,58,985,0.06378783285617828
728,58,986,0.06346288323402405
729,58,987,0.06378445774316788
730,58,988,0.063782699406147
731,58,989,0.06325965374708176
732,58,990,0.0637829527258873
733,58,991,0.009781992994248867
734,58,992,0.009267674759030342
735,58,993,0.021331723779439926
736,58,994,0.062089696526527405
737,349,1702,0.06434651464223862
738,349,1703,0.06690461933612823
739,349,1704,0.06690731644630432
740,349,1705,0.06689482927322388
741,349,1706,0.06690757721662521
742,349,1707,0.06684481352567673
743,349,1708,0.06690455973148346
744,349,1709,0.06533101946115494
745,349,1710,0.06690029799938202
746,349,1711,0.06686625629663467
747,210,5754,0.08657880127429962
748,210,5755,0.08659288287162781
749,210,5756,0.08647728711366653
750,210,5757,0.08660316467285156
751,210,5758,0.08655665069818497
752,210,5759,0.08660184592008591
753,302,5441,0.08655798435211182
754,302,5442,0.08661717921495438
755,302,5443,0.0865456759929657
756,302,5444,0.08660294115543365
757,302,5445,0.08660882711410522
758,302,5446,0.086398184299469
759,117,314,0.029545586556196213
760,117,315,0.029153931885957718
761,117,316,0.029734019190073013
762,117,317,0.028677595779299736
763,117,318,0.029699591919779778
764,117,319,0.025777433067560196
765,117,320,0.029385261237621307
766,117,321,0.029493864625692368
767,117,322,0.029526900500059128
768,117,323,0.02972685918211937
769,117,324,0.02920578047633171
770,117,325,0.02853492461144924
771,117,326,0.029635461047291756
772,117,327,0.029668185859918594
773,117,328,0.029733920469880104
774,117,329,0.029497694224119186
775,117,330,0.029737144708633423
776,117,331,0.029731860384345055
777,117,332,0.029716266319155693
778,117,333,0.029325077310204506
779,117,334,0.029735369607806206
780,117,335,0.02973395213484764
781,117,336,0.029722778126597404
782,117,337,0.029404429718852043
783,117,338,0.02971484698355198
784,117,339,0.029629996046423912
785,117,340,0.029724223539233208
786,117,341,0.027813438326120377
787,117,342,0.029733480885624886
788,117,343,0.029735451564192772
789,117,344,0.02973659336566925
790,117,345,0.029429053887724876
791,373,2198,0.08593311905860901
792,373,2199,0.08597692847251892
793,373,2200,0.08598114550113678
794,373,2201,0.013913625851273537
795,373,2202,0.08572923392057419
796,373,2203,0.017270656302571297
797,373,2204,0.08551859110593796
798,373,2205,0.08580604940652847
799,130,1129,0.06303776800632477
800,130,1130,0.06287442892789841
801,130,1131,0.06303784251213074
802,130,1132,0.0630333349108696
803,130,1133,0.06293473392724991
804,130,1134,0.06303956359624863
805,130,1135,0.06304501742124557
806,130,1136,0.06304270029067993
807,130,1137,0.06301235407590866
808,130,1138,0.06301818042993546
809,130,1139,0.06272923946380615
810,4,1312,0.04562985897064209
811,4,1313,0.03658922016620636
812,4,1314,0.042718321084976196
813,4,1315,0.045567505061626434
814,4,1316,0.04562988504767418
815,4,1317,0.045629601925611496
816,4,1318,0.04562763497233391
817,4,1319,0.04558258876204491
818,4,1320,0.04060976207256317
819,4,1321,0.045629434287548065
820,4,1322,0.039323095232248306
821,4,1323,0.04559474065899849
822,4,1324,0.04563044756650925
823,4,1325,0.045627348124980927
824,4,1326,0.04561427980661392
825,4,1327,0.045493755489587784
826,4,1328,0.029399074614048004
827,4,1329,0.04560199752449989
828,4,1330,0.045582227408885956
829,367,3086,0.11167896538972855
830,367,3087,0.11166253685951233
831,367,3088,0.11147409677505493
832,30,5897,0.04813339188694954
833,30,5898,0.047314051538705826
834,30,5899,0.007322873454540968
835,30,5900,0.04672868549823761
836,30,5901,0.04791856184601784
837,30,5902,0.011155554093420506
838,30,5903,0.006725200451910496
839,30,5904,0.007998011074960232
840,30,5905,0.04789824038743973
841,30,5906,0.04807500168681145
842,30,5907,0.03659128025174141
843,30,5908,0.04199733957648277
844,30,5909,0.04812626913189888
845,30,5910,0.042847711592912674
846,30,5911,0.047966014593839645
847,30,5912,0.00944940373301506
848,30,5913,0.008181474171578884
849,30,5914,0.04788455739617348
850,30,5915,0.012029234319925308
851,30,5916,0.04814352095127106
852,30,5917,0.04624056816101074
853,30,5918,0.04387711361050606
854,30,5919,0.04804456606507301
855,30,5920,0.006611595395952463
856,30,5921,0.048055317252874374
857,30,5922,0.00784323364496231
858,394,4950,0.07046470791101456
859,394,4951,0.07086136192083359
860,394,4952,0.07073068618774414
861,394,4953,0.0708702951669693
862,394,4954,0.07086081802845001
863,394,4955,0.07046127319335938
864,394,4956,0.07087885588407516
865,394,4957,0.07088380306959152
866,394,4958,0.06937981396913528
867,207,3576,0.08306160569190979
868,207,3577,0.08063556998968124
869,207,3578,0.03429745137691498
870,207,3579,0.011714006774127483
871,207,3580,0.03965870290994644
872,207,3581,0.015229997225105762
873,207,3582,0.0752340778708458
874,207,3583,0.08274950832128525
875,207,3584,0.07858935743570328
876,207,3585,0.08280093967914581
877,63,4651,0.04763840138912201
878,63,4652,0.010143779218196869
879,63,4653,0.05053718388080597
880,63,4654,0.03841371834278107
881,63,4655,0.008944838307797909
