doc_id,WorkerId,worker_label
https://en.wikipedia.org//wiki/Digital_imaging,-2517175569084723670,1
https://en.wikipedia.org//wiki/Digital_imaging,7394618247449885890,1
https://en.wikipedia.org//wiki/Digital_imaging,-335000986350837491,1
https://en.wikipedia.org//wiki/Disk_encryption_theory,2382865054554713228,1
https://en.wikipedia.org//wiki/Disk_encryption_theory,-2517175569084723670,1
https://en.wikipedia.org//wiki/Disk_encryption_theory,-335000986350837491,1
https://en.wikipedia.org//wiki/3D_rendering,2585679631782667069,1
https://en.wikipedia.org//wiki/3D_rendering,7394618247449885890,0
https://en.wikipedia.org//wiki/3D_rendering,-335000986350837491,1
https://en.wikipedia.org//wiki/Haptic_technology,-335000986350837491,1
https://en.wikipedia.org//wiki/Haptic_technology,6305556135528905705,1
https://en.wikipedia.org//wiki/Haptic_technology,-364087149378772560,1
https://en.wikipedia.org//wiki/Explosion_protection,-4389893425070639955,1
https://en.wikipedia.org//wiki/Explosion_protection,-2517175569084723670,1
https://en.wikipedia.org//wiki/Explosion_protection,2382865054554713228,1
https://en.wikipedia.org//wiki/Air_traffic_control,-335000986350837491,1
https://en.wikipedia.org//wiki/Air_traffic_control,-2517175569084723670,1
https://en.wikipedia.org//wiki/Air_traffic_control,2585679631782667069,1
https://en.wikipedia.org//wiki/Underground_mining,-335000986350837491,0
https://en.wikipedia.org//wiki/Underground_mining,2585679631782667069,1
https://en.wikipedia.org//wiki/Underground_mining,6305556135528905705,1
https://en.wikipedia.org//wiki/Attack_aircraft,2585679631782667069,1
https://en.wikipedia.org//wiki/Attack_aircraft,-2517175569084723670,0
https://en.wikipedia.org//wiki/Attack_aircraft,6305556135528905705,1
https://en.wikipedia.org//wiki/Stereophonic_sound,2585679631782667069,1
https://en.wikipedia.org//wiki/Stereophonic_sound,2382865054554713228,1
https://en.wikipedia.org//wiki/Stereophonic_sound,-2517175569084723670,1
https://en.wikipedia.org//wiki/Tracking_system,2382865054554713228,1
https://en.wikipedia.org//wiki/Tracking_system,2585679631782667069,1
https://en.wikipedia.org//wiki/Tracking_system,-335000986350837491,1
https://en.wikipedia.org//wiki/Tomography,-364087149378772560,1
https://en.wikipedia.org//wiki/Tomography,-335000986350837491,1
https://en.wikipedia.org//wiki/Tomography,-642708986826610813,1
https://en.wikipedia.org//wiki/Authentication,-335000986350837491,0
https://en.wikipedia.org//wiki/Authentication,2382865054554713228,1
https://en.wikipedia.org//wiki/Authentication,-2517175569084723670,1
https://en.wikipedia.org//wiki/Automatic_identification_and_data_capture,-335000986350837491,1
https://en.wikipedia.org//wiki/Automatic_identification_and_data_capture,-2517175569084723670,1
https://en.wikipedia.org//wiki/Automatic_identification_and_data_capture,-364087149378772560,1
https://en.wikipedia.org//wiki/Radio_control,-335000986350837491,1
https://en.wikipedia.org//wiki/Radio_control,-4389893425070639955,1
https://en.wikipedia.org//wiki/Radio_control,7394618247449885890,0
https://en.wikipedia.org//wiki/Cargo_spacecraft,-3461533476677760817,1
https://en.wikipedia.org//wiki/Cargo_spacecraft,6305556135528905705,1
https://en.wikipedia.org//wiki/Cargo_spacecraft,-335000986350837491,1
https://en.wikipedia.org//wiki/Gene_therapy,-2517175569084723670,1
https://en.wikipedia.org//wiki/Gene_therapy,2382865054554713228,1
https://en.wikipedia.org//wiki/Gene_therapy,-3849175383425276849,1
https://en.wikipedia.org//wiki/Rocket_propulsion,-364087149378772560,1
https://en.wikipedia.org//wiki/Rocket_propulsion,-335000986350837491,1
https://en.wikipedia.org//wiki/Rocket_propulsion,-2517175569084723670,1
https://en.wikipedia.org//wiki/Projectional_radiography,-335000986350837491,1
https://en.wikipedia.org//wiki/Projectional_radiography,-2517175569084723670,1
https://en.wikipedia.org//wiki/Projectional_radiography,7394618247449885890,0
https://en.wikipedia.org//wiki/Texture_compression,-4389893425070639955,1
https://en.wikipedia.org//wiki/Texture_compression,-335000986350837491,1
https://en.wikipedia.org//wiki/Texture_compression,-2517175569084723670,1
https://en.wikipedia.org//wiki/Military_technology,-364087149378772560,1
https://en.wikipedia.org//wiki/Military_technology,-2517175569084723670,0
https://en.wikipedia.org//wiki/Military_technology,-335000986350837491,1
https://en.wikipedia.org//wiki/Travel_technology,-2517175569084723670,1
https://en.wikipedia.org//wiki/Travel_technology,-642708986826610813,1
https://en.wikipedia.org//wiki/Travel_technology,-335000986350837491,1
https://en.wikipedia.org//wiki/Surface_mining,-364087149378772560,1
https://en.wikipedia.org//wiki/Surface_mining,-2517175569084723670,1
https://en.wikipedia.org//wiki/Surface_mining,7394618247449885890,0
https://en.wikipedia.org//wiki/E-agriculture,-364087149378772560,1
https://en.wikipedia.org//wiki/E-agriculture,1699069300121877932,1
https://en.wikipedia.org//wiki/E-agriculture,6305556135528905705,1
https://en.wikipedia.org//wiki/Explosive_detection,-364087149378772560,1
https://en.wikipedia.org//wiki/Explosive_detection,2266563893737398713,1
https://en.wikipedia.org//wiki/Explosive_detection,-335000986350837491,0
https://en.wikipedia.org//wiki/Interstellar_travel,-2517175569084723670,0
https://en.wikipedia.org//wiki/Interstellar_travel,2382865054554713228,1
https://en.wikipedia.org//wiki/Interstellar_travel,-335000986350837491,1
https://en.wikipedia.org//wiki/Assistive_technology,8971498590220776958,1
https://en.wikipedia.org//wiki/Assistive_technology,-335000986350837491,1
https://en.wikipedia.org//wiki/Assistive_technology,-2517175569084723670,1
https://en.wikipedia.org//wiki/Tropaeolum,-2517175569084723670,0
https://en.wikipedia.org//wiki/Tropaeolum,7394618247449885890,0
https://en.wikipedia.org//wiki/Tropaeolum,2585679631782667069,0
https://en.wikipedia.org//wiki/Electronic_trading_platform,2585679631782667069,0
https://en.wikipedia.org//wiki/Electronic_trading_platform,-2517175569084723670,1
https://en.wikipedia.org//wiki/Electronic_trading_platform,7394618247449885890,0
https://en.wikipedia.org//wiki/Secure_communication,7394618247449885890,1
https://en.wikipedia.org//wiki/Secure_communication,2585679631782667069,0
https://en.wikipedia.org//wiki/Secure_communication,-2517175569084723670,1
https://en.wikipedia.org//wiki/Oral_surgery,-2517175569084723670,1
https://en.wikipedia.org//wiki/Oral_surgery,6984682204801817151,0
https://en.wikipedia.org//wiki/Oral_surgery,7394618247449885890,0
https://en.wikipedia.org//wiki/AI_accelerator,7394618247449885890,0
https://en.wikipedia.org//wiki/AI_accelerator,2585679631782667069,1
https://en.wikipedia.org//wiki/AI_accelerator,-2517175569084723670,1
https://en.wikipedia.org//wiki/Epidemiology,2585679631782667069,0
https://en.wikipedia.org//wiki/Epidemiology,7394618247449885890,0
https://en.wikipedia.org//wiki/Epidemiology,-2517175569084723670,0
https://en.wikipedia.org//wiki/Mammalogy,2585679631782667069,0
https://en.wikipedia.org//wiki/Mammalogy,7394618247449885890,0
https://en.wikipedia.org//wiki/Mammalogy,-2517175569084723670,0
https://en.wikipedia.org//wiki/Evidence,7394618247449885890,0
https://en.wikipedia.org//wiki/Evidence,2585679631782667069,0
https://en.wikipedia.org//wiki/Evidence,-2517175569084723670,0
https://en.wikipedia.org//wiki/Quartermaster,2585679631782667069,0
https://en.wikipedia.org//wiki/Quartermaster,7394618247449885890,0
https://en.wikipedia.org//wiki/Quartermaster,-2517175569084723670,0
https://en.wikipedia.org//wiki/Dentistry,7394618247449885890,1
https://en.wikipedia.org//wiki/Dentistry,-2517175569084723670,0
https://en.wikipedia.org//wiki/Dentistry,2585679631782667069,0
https://en.wikipedia.org//wiki/Video_processing,6984682204801817151,1
https://en.wikipedia.org//wiki/Video_processing,2585679631782667069,0
https://en.wikipedia.org//wiki/Video_processing,-2517175569084723670,1
https://en.wikipedia.org//wiki/Dry_dock,-2517175569084723670,1
https://en.wikipedia.org//wiki/Dry_dock,2585679631782667069,0
https://en.wikipedia.org//wiki/Dry_dock,7394618247449885890,0
https://en.wikipedia.org//wiki/Anaerobic_digester_types,-2517175569084723670,0
https://en.wikipedia.org//wiki/Anaerobic_digester_types,7394618247449885890,0
https://en.wikipedia.org//wiki/Anaerobic_digester_types,2585679631782667069,0
https://en.wikipedia.org//wiki/Rigid_airship,2585679631782667069,0
https://en.wikipedia.org//wiki/Rigid_airship,7394618247449885890,0
https://en.wikipedia.org//wiki/Rigid_airship,-2517175569084723670,0
https://en.wikipedia.org//wiki/Crown_ether,7394618247449885890,0
https://en.wikipedia.org//wiki/Crown_ether,2585679631782667069,0
https://en.wikipedia.org//wiki/Crown_ether,-2517175569084723670,0
https://en.wikipedia.org//wiki/Fabales,7394618247449885890,0
https://en.wikipedia.org//wiki/Fabales,2585679631782667069,0
https://en.wikipedia.org//wiki/Fabales,-2517175569084723670,0
https://en.wikipedia.org//wiki/Refractometer,2585679631782667069,0
https://en.wikipedia.org//wiki/Refractometer,-2517175569084723670,1
https://en.wikipedia.org//wiki/Refractometer,7394618247449885890,0
https://en.wikipedia.org//wiki/Data_compression,2585679631782667069,1
https://en.wikipedia.org//wiki/Data_compression,-2517175569084723670,1
https://en.wikipedia.org//wiki/Data_compression,7394618247449885890,1
https://en.wikipedia.org//wiki/Kei_car,6984682204801817151,0
https://en.wikipedia.org//wiki/Kei_car,-2517175569084723670,1
https://en.wikipedia.org//wiki/Kei_car,2585679631782667069,0
https://en.wikipedia.org//wiki/Acoustic_fingerprint,-2517175569084723670,1
https://en.wikipedia.org//wiki/Acoustic_fingerprint,7394618247449885890,0
https://en.wikipedia.org//wiki/Acoustic_fingerprint,2585679631782667069,1
https://en.wikipedia.org//wiki/Feminism,-2517175569084723670,0
https://en.wikipedia.org//wiki/Feminism,2585679631782667069,0
https://en.wikipedia.org//wiki/Feminism,1329885914908031063,0
https://en.wikipedia.org//wiki/Olfaction,-2517175569084723670,0
https://en.wikipedia.org//wiki/Olfaction,2585679631782667069,0
https://en.wikipedia.org//wiki/Olfaction,7394618247449885890,0
https://en.wikipedia.org//wiki/Technology,-2517175569084723670,1
https://en.wikipedia.org//wiki/Technology,6984682204801817151,0
https://en.wikipedia.org//wiki/Technology,7394618247449885890,1
https://en.wikipedia.org//wiki/Stoichiometry,7394618247449885890,0
https://en.wikipedia.org//wiki/Stoichiometry,2585679631782667069,0
https://en.wikipedia.org//wiki/Stoichiometry,-2517175569084723670,0
https://en.wikipedia.org//wiki/Typing,7394618247449885890,1
https://en.wikipedia.org//wiki/Typing,2585679631782667069,0
https://en.wikipedia.org//wiki/Typing,-2517175569084723670,0
https://en.wikipedia.org//wiki/Teleconference,7394618247449885890,1
https://en.wikipedia.org//wiki/Teleconference,6984682204801817151,1
https://en.wikipedia.org//wiki/Teleconference,-2517175569084723670,1
https://en.wikipedia.org//wiki/Economic_puzzle,2585679631782667069,0
https://en.wikipedia.org//wiki/Economic_puzzle,7394618247449885890,0
https://en.wikipedia.org//wiki/Economic_puzzle,-2517175569084723670,0
https://en.wikipedia.org//wiki/Buttocks,-2517175569084723670,0
https://en.wikipedia.org//wiki/Buttocks,2585679631782667069,0
https://en.wikipedia.org//wiki/Buttocks,7394618247449885890,0
https://en.wikipedia.org//wiki/Dacrymycetes,2585679631782667069,0
https://en.wikipedia.org//wiki/Dacrymycetes,-2517175569084723670,0
https://en.wikipedia.org//wiki/Dacrymycetes,7394618247449885890,0
https://en.wikipedia.org//wiki/Quark_stars,-2517175569084723670,0
https://en.wikipedia.org//wiki/Quark_stars,7394618247449885890,0
https://en.wikipedia.org//wiki/Quark_stars,2585679631782667069,0
https://en.wikipedia.org//wiki/Hybrid_vehicle,2585679631782667069,1
https://en.wikipedia.org//wiki/Hybrid_vehicle,7394618247449885890,0
https://en.wikipedia.org//wiki/Hybrid_vehicle,-2517175569084723670,1
https://en.wikipedia.org//wiki/Energy_technology,-8946953633101736234,1
https://en.wikipedia.org//wiki/Energy_technology,-2517175569084723670,1
https://en.wikipedia.org//wiki/Energy_technology,7394618247449885890,1
https://en.wikipedia.org//wiki/Transaction_processing,-2517175569084723670,1
https://en.wikipedia.org//wiki/Transaction_processing,7394618247449885890,1
https://en.wikipedia.org//wiki/Transaction_processing,2585679631782667069,1
https://en.wikipedia.org//wiki/Nematomorpha,-2517175569084723670,0
https://en.wikipedia.org//wiki/Nematomorpha,2585679631782667069,0
https://en.wikipedia.org//wiki/Nematomorpha,7394618247449885890,0
https://en.wikipedia.org//wiki/Radar_imaging,2585679631782667069,1
https://en.wikipedia.org//wiki/Radar_imaging,7394618247449885890,0
https://en.wikipedia.org//wiki/Radar_imaging,-2517175569084723670,1
https://en.wikipedia.org//wiki/Digital_photography,2585679631782667069,0
https://en.wikipedia.org//wiki/Digital_photography,7394618247449885890,1
https://en.wikipedia.org//wiki/Digital_photography,-2517175569084723670,1
https://en.wikipedia.org//wiki/Digital_systems,7394618247449885890,1
https://en.wikipedia.org//wiki/Digital_systems,-2517175569084723670,1
https://en.wikipedia.org//wiki/Digital_systems,2585679631782667069,0
https://en.wikipedia.org//wiki/Liverpool_docks,7394618247449885890,0
https://en.wikipedia.org//wiki/Liverpool_docks,-2517175569084723670,0
https://en.wikipedia.org//wiki/Liverpool_docks,2585679631782667069,0
https://en.wikipedia.org//wiki/Solid_mechanics,-2517175569084723670,0
https://en.wikipedia.org//wiki/Solid_mechanics,2585679631782667069,0
https://en.wikipedia.org//wiki/Solid_mechanics,7394618247449885890,0
https://en.wikipedia.org//wiki/Support_vector_machine,7394618247449885890,1
https://en.wikipedia.org//wiki/Support_vector_machine,2585679631782667069,1
https://en.wikipedia.org//wiki/Support_vector_machine,-2517175569084723670,1
https://en.wikipedia.org//wiki/Anthropic_principle,7394618247449885890,0
https://en.wikipedia.org//wiki/Anthropic_principle,6984682204801817151,0
https://en.wikipedia.org//wiki/Anthropic_principle,-2517175569084723670,0
https://en.wikipedia.org//wiki/Ropework,7394618247449885890,0
https://en.wikipedia.org//wiki/Ropework,2585679631782667069,0
https://en.wikipedia.org//wiki/Ropework,-2517175569084723670,1
https://en.wikipedia.org//wiki/Auditory_display,2585679631782667069,0
https://en.wikipedia.org//wiki/Auditory_display,-2517175569084723670,1
https://en.wikipedia.org//wiki/Auditory_display,7394618247449885890,1
https://en.wikipedia.org//wiki/Fc_receptor,-2517175569084723670,0
https://en.wikipedia.org//wiki/Fc_receptor,7394618247449885890,0
https://en.wikipedia.org//wiki/Fc_receptor,2585679631782667069,0
https://en.wikipedia.org//wiki/Music_tracker,-2517175569084723670,1
https://en.wikipedia.org//wiki/Music_tracker,2585679631782667069,0
https://en.wikipedia.org//wiki/Music_tracker,7394618247449885890,0
https://en.wikipedia.org//wiki/Digital_single-lens_reflex_camera,-2517175569084723670,1
https://en.wikipedia.org//wiki/Digital_single-lens_reflex_camera,7394618247449885890,0
https://en.wikipedia.org//wiki/Digital_single-lens_reflex_camera,2585679631782667069,0
https://en.wikipedia.org//wiki/Regular_expression,2585679631782667069,0
https://en.wikipedia.org//wiki/Regular_expression,7394618247449885890,1
https://en.wikipedia.org//wiki/Regular_expression,-2517175569084723670,0
https://en.wikipedia.org//wiki/Barred_spiral_galaxy,-2517175569084723670,0
https://en.wikipedia.org//wiki/Barred_spiral_galaxy,7394618247449885890,0
https://en.wikipedia.org//wiki/Barred_spiral_galaxy,2585679631782667069,0
https://en.wikipedia.org//wiki/Usability,7394618247449885890,1
https://en.wikipedia.org//wiki/Usability,-2517175569084723670,0
https://en.wikipedia.org//wiki/Usability,2585679631782667069,0
https://en.wikipedia.org//wiki/Video_surveillance,2585679631782667069,0
https://en.wikipedia.org//wiki/Video_surveillance,-2517175569084723670,1
https://en.wikipedia.org//wiki/Video_surveillance,7394618247449885890,1
https://en.wikipedia.org//wiki/List_of_human_positions,-2517175569084723670,0
https://en.wikipedia.org//wiki/List_of_human_positions,2585679631782667069,0
https://en.wikipedia.org//wiki/List_of_human_positions,7394618247449885890,1
https://en.wikipedia.org//wiki/Elaeis_guineensis,-2517175569084723670,0
https://en.wikipedia.org//wiki/Elaeis_guineensis,2585679631782667069,0
https://en.wikipedia.org//wiki/Elaeis_guineensis,7394618247449885890,0
https://en.wikipedia.org//wiki/Mini_MPV,2585679631782667069,0
https://en.wikipedia.org//wiki/Mini_MPV,-2517175569084723670,1
https://en.wikipedia.org//wiki/Mini_MPV,7394618247449885890,0
https://en.wikipedia.org//wiki/Faster-than-light,-2517175569084723670,1
https://en.wikipedia.org//wiki/Faster-than-light,7394618247449885890,0
https://en.wikipedia.org//wiki/Faster-than-light,2585679631782667069,0
https://en.wikipedia.org//wiki/Nanotechnology,2585679631782667069,1
https://en.wikipedia.org//wiki/Nanotechnology,-8946953633101736234,1
https://en.wikipedia.org//wiki/Nanotechnology,-2517175569084723670,1
https://en.wikipedia.org//wiki/Acoelomorpha,2585679631782667069,0
https://en.wikipedia.org//wiki/Acoelomorpha,-2517175569084723670,0
https://en.wikipedia.org//wiki/Acoelomorpha,7394618247449885890,0
https://en.wikipedia.org//wiki/Flowering_plant,7394618247449885890,0
https://en.wikipedia.org//wiki/Flowering_plant,2585679631782667069,0
https://en.wikipedia.org//wiki/Flowering_plant,-2517175569084723670,0
https://en.wikipedia.org//wiki/Vaccination,7394618247449885890,1
https://en.wikipedia.org//wiki/Vaccination,2585679631782667069,0
https://en.wikipedia.org//wiki/Vaccination,-2517175569084723670,0
https://en.wikipedia.org//wiki/TGF_beta_receptors,7394618247449885890,0
https://en.wikipedia.org//wiki/TGF_beta_receptors,-2517175569084723670,0
https://en.wikipedia.org//wiki/TGF_beta_receptors,2585679631782667069,0
https://en.wikipedia.org//wiki/Minor_planet,-2517175569084723670,0
https://en.wikipedia.org//wiki/Minor_planet,2585679631782667069,0
https://en.wikipedia.org//wiki/Minor_planet,7394618247449885890,0
https://en.wikipedia.org//wiki/Floating_market,-364087149378772560,0
https://en.wikipedia.org//wiki/Floating_market,-2517175569084723670,1
https://en.wikipedia.org//wiki/Floating_market,7394618247449885890,0
https://en.wikipedia.org//wiki/Archaeological_science,-364087149378772560,1
https://en.wikipedia.org//wiki/Archaeological_science,7394618247449885890,0
https://en.wikipedia.org//wiki/Archaeological_science,-2517175569084723670,0
https://en.wikipedia.org//wiki/Canal_tunnel,2382865054554713228,0
https://en.wikipedia.org//wiki/Canal_tunnel,-2517175569084723670,1
https://en.wikipedia.org//wiki/Canal_tunnel,7394618247449885890,0
https://en.wikipedia.org//wiki/Capacitor,-364087149378772560,0
https://en.wikipedia.org//wiki/Capacitor,7394618247449885890,0
https://en.wikipedia.org//wiki/Capacitor,-2517175569084723670,1
https://en.wikipedia.org//wiki/Cosmic_background_radiation,2382865054554713228,1
https://en.wikipedia.org//wiki/Cosmic_background_radiation,-2517175569084723670,0
https://en.wikipedia.org//wiki/Cosmic_background_radiation,7394618247449885890,0
https://en.wikipedia.org//wiki/Hypnotherapy,-364087149378772560,1
https://en.wikipedia.org//wiki/Hypnotherapy,7394618247449885890,0
https://en.wikipedia.org//wiki/Hypnotherapy,-2517175569084723670,0
https://en.wikipedia.org//wiki/Autonomic_nervous_system,7394618247449885890,0
https://en.wikipedia.org//wiki/Autonomic_nervous_system,-2517175569084723670,0
https://en.wikipedia.org//wiki/Autonomic_nervous_system,2382865054554713228,0
https://en.wikipedia.org//wiki/Bicycle,1699069300121877932,0
https://en.wikipedia.org//wiki/Bicycle,5531640727458925793,1
https://en.wikipedia.org//wiki/Bicycle,7394618247449885890,0
https://en.wikipedia.org//wiki/Head_badge,-364087149378772560,0
https://en.wikipedia.org//wiki/Head_badge,-2517175569084723670,1
https://en.wikipedia.org//wiki/Head_badge,7394618247449885890,0
https://en.wikipedia.org//wiki/Integrative_psychotherapy,7394618247449885890,0
https://en.wikipedia.org//wiki/Integrative_psychotherapy,-364087149378772560,1
https://en.wikipedia.org//wiki/Integrative_psychotherapy,-2517175569084723670,0
https://en.wikipedia.org//wiki/Birth_control,-3849175383425276849,0
https://en.wikipedia.org//wiki/Birth_control,-2517175569084723670,0
https://en.wikipedia.org//wiki/Birth_control,7394618247449885890,0
https://en.wikipedia.org//wiki/California_Air_Resources_Board#Zero-Emission_Vehicle_Program,-2517175569084723670,0
https://en.wikipedia.org//wiki/California_Air_Resources_Board#Zero-Emission_Vehicle_Program,7394618247449885890,0
https://en.wikipedia.org//wiki/California_Air_Resources_Board#Zero-Emission_Vehicle_Program,-364087149378772560,0
https://en.wikipedia.org//wiki/Cellular_respiration,7394618247449885890,0
https://en.wikipedia.org//wiki/Cellular_respiration,-364087149378772560,0
https://en.wikipedia.org//wiki/Cellular_respiration,-2517175569084723670,0
https://en.wikipedia.org//wiki/Computational_geometry,7394618247449885890,0
https://en.wikipedia.org//wiki/Computational_geometry,-2517175569084723670,0
https://en.wikipedia.org//wiki/Computational_geometry,2382865054554713228,1
https://en.wikipedia.org//wiki/Gas_laws,7394618247449885890,0
https://en.wikipedia.org//wiki/Gas_laws,-2517175569084723670,0
https://en.wikipedia.org//wiki/Gas_laws,1699069300121877932,0
https://en.wikipedia.org//wiki/Amstrad_CPC,2382865054554713228,1
https://en.wikipedia.org//wiki/Amstrad_CPC,7394618247449885890,0
https://en.wikipedia.org//wiki/Amstrad_CPC,-2517175569084723670,0
https://en.wikipedia.org//wiki/Fixed_income_analysis,7394618247449885890,0
https://en.wikipedia.org//wiki/Fixed_income_analysis,-2517175569084723670,1
https://en.wikipedia.org//wiki/Fixed_income_analysis,2382865054554713228,0
https://en.wikipedia.org//wiki/Flat_bone,7394618247449885890,0
https://en.wikipedia.org//wiki/Flat_bone,-2517175569084723670,0
https://en.wikipedia.org//wiki/Flat_bone,-364087149378772560,0
https://en.wikipedia.org//wiki/Hilbert_space,2382865054554713228,0
https://en.wikipedia.org//wiki/Hilbert_space,7394618247449885890,0
https://en.wikipedia.org//wiki/Hilbert_space,-2517175569084723670,0
https://en.wikipedia.org//wiki/Avena,2382865054554713228,0
https://en.wikipedia.org//wiki/Avena,-2517175569084723670,0
https://en.wikipedia.org//wiki/Avena,7394618247449885890,0
https://en.wikipedia.org//wiki/Celastrales,-364087149378772560,0
https://en.wikipedia.org//wiki/Celastrales,-2517175569084723670,0
https://en.wikipedia.org//wiki/Celastrales,7394618247449885890,0
https://en.wikipedia.org//wiki/Clitellata,-2517175569084723670,0
https://en.wikipedia.org//wiki/Clitellata,7394618247449885890,0
https://en.wikipedia.org//wiki/Clitellata,2382865054554713228,0
https://en.wikipedia.org//wiki/Dowsing,7394618247449885890,0
https://en.wikipedia.org//wiki/Dowsing,-2517175569084723670,0
https://en.wikipedia.org//wiki/Dowsing,-364087149378772560,0
https://en.wikipedia.org//wiki/Epidemic,7394618247449885890,0
https://en.wikipedia.org//wiki/Epidemic,-364087149378772560,0
https://en.wikipedia.org//wiki/Epidemic,-2517175569084723670,0
https://en.wikipedia.org//wiki/Jupiter_trojan,-364087149378772560,0
https://en.wikipedia.org//wiki/Jupiter_trojan,7394618247449885890,0
https://en.wikipedia.org//wiki/Jupiter_trojan,-2517175569084723670,0
https://en.wikipedia.org//wiki/Car_rental,7394618247449885890,0
https://en.wikipedia.org//wiki/Car_rental,2382865054554713228,0
https://en.wikipedia.org//wiki/Car_rental,-2517175569084723670,1
https://en.wikipedia.org//wiki/Cray,-364087149378772560,0
https://en.wikipedia.org//wiki/Cray,-2517175569084723670,1
https://en.wikipedia.org//wiki/Cray,7394618247449885890,0
https://en.wikipedia.org//wiki/Frame_lamellophone,-2517175569084723670,0
https://en.wikipedia.org//wiki/Frame_lamellophone,7394618247449885890,0
https://en.wikipedia.org//wiki/Frame_lamellophone,-364087149378772560,0
https://en.wikipedia.org//wiki/Hand,7394618247449885890,1
https://en.wikipedia.org//wiki/Hand,-364087149378772560,0
https://en.wikipedia.org//wiki/Hand,-2517175569084723670,0
https://en.wikipedia.org//wiki/Asteroid,-2517175569084723670,0
https://en.wikipedia.org//wiki/Asteroid,7394618247449885890,0
https://en.wikipedia.org//wiki/Asteroid,-364087149378772560,0
https://en.wikipedia.org//wiki/Crankshaft,-2517175569084723670,1
https://en.wikipedia.org//wiki/Crankshaft,-364087149378772560,0
https://en.wikipedia.org//wiki/Crankshaft,7394618247449885890,0
https://en.wikipedia.org//wiki/Detoxification,2382865054554713228,0
https://en.wikipedia.org//wiki/Detoxification,7394618247449885890,0
https://en.wikipedia.org//wiki/Detoxification,-2517175569084723670,0
https://en.wikipedia.org//wiki/Finite-state_machine,2382865054554713228,0
