,WorkerId,sentence_id,sentence_label
248,5531640727458925793,80,0
249,5531640727458925793,81,0
250,5531640727458925793,82,1
251,5531640727458925793,83,0
252,-2517175569084723670,84,0
253,-2517175569084723670,85,0
254,-2517175569084723670,86,0
255,-2517175569084723670,87,1
256,-335000986350837491,84,1
257,-335000986350837491,85,0
258,-335000986350837491,86,0
259,-335000986350837491,87,0
260,-364087149378772560,84,1
261,-364087149378772560,85,1
262,-364087149378772560,86,1
263,-364087149378772560,87,1
264,1699069300121877932,88,1
265,1699069300121877932,89,0
266,1699069300121877932,90,0
267,1699069300121877932,91,0
268,1699069300121877932,92,0
269,-2517175569084723670,88,0
270,-2517175569084723670,89,0
271,-2517175569084723670,90,0
272,-2517175569084723670,91,0
273,-2517175569084723670,92,1
274,-335000986350837491,88,1
275,-335000986350837491,89,0
276,-335000986350837491,90,0
277,-335000986350837491,91,0
278,-335000986350837491,92,0
279,2382865054554713228,93,1
280,2382865054554713228,94,0
281,2382865054554713228,95,1
282,2382865054554713228,96,0
283,-335000986350837491,93,1
284,-335000986350837491,94,0
285,-335000986350837491,95,0
286,-335000986350837491,96,0
287,-2517175569084723670,93,1
288,-2517175569084723670,94,1
289,-2517175569084723670,95,0
290,-2517175569084723670,96,0
291,-2517175569084723670,97,0
292,-2517175569084723670,98,0
293,-2517175569084723670,99,0
294,7394618247449885890,97,0
295,7394618247449885890,98,0
296,7394618247449885890,99,0
297,-335000986350837491,97,0
298,-335000986350837491,98,0
299,-335000986350837491,99,0
300,2382865054554713228,100,1
301,2382865054554713228,101,1
302,2382865054554713228,102,1
303,2382865054554713228,103,1
304,-2517175569084723670,100,0
305,-2517175569084723670,101,0
306,-2517175569084723670,102,0
307,-2517175569084723670,103,0
308,-335000986350837491,100,0
309,-335000986350837491,101,0
310,-335000986350837491,102,0
311,-335000986350837491,103,0
312,2585679631782667069,104,1
313,2585679631782667069,105,1
314,7394618247449885890,104,1
315,7394618247449885890,105,0
316,-335000986350837491,104,1
317,-335000986350837491,105,0
318,-335000986350837491,106,1
319,-335000986350837491,107,0
320,-335000986350837491,108,0
321,-335000986350837491,109,1
322,-335000986350837491,110,0
323,-335000986350837491,111,0
324,-335000986350837491,112,0
325,6305556135528905705,106,1
326,6305556135528905705,107,1
327,6305556135528905705,108,0
328,6305556135528905705,109,0
329,6305556135528905705,110,0
330,6305556135528905705,111,0
331,6305556135528905705,112,0
332,-364087149378772560,106,1
333,-364087149378772560,107,1
334,-364087149378772560,108,1
335,-364087149378772560,109,1
336,-364087149378772560,110,1
337,-364087149378772560,111,1
338,-364087149378772560,112,1
339,-4389893425070639955,113,0
340,-4389893425070639955,114,0
341,-4389893425070639955,115,0
342,-2517175569084723670,113,1
343,-2517175569084723670,114,0
344,-2517175569084723670,115,0
345,2382865054554713228,113,1
346,2382865054554713228,114,0
347,2382865054554713228,115,0
348,-335000986350837491,116,1
349,-335000986350837491,117,0
350,-335000986350837491,118,0
351,-335000986350837491,119,1
352,-335000986350837491,120,0
353,-335000986350837491,121,0
354,-335000986350837491,122,0
355,-335000986350837491,123,0
356,-2517175569084723670,116,0
357,-2517175569084723670,117,0
358,-2517175569084723670,118,0
359,-2517175569084723670,119,0
360,-2517175569084723670,120,0
361,-2517175569084723670,121,0
362,-2517175569084723670,122,0
363,-2517175569084723670,123,0
364,2585679631782667069,116,1
365,2585679631782667069,117,0
366,2585679631782667069,118,0
367,2585679631782667069,119,0
368,2585679631782667069,120,0
369,2585679631782667069,121,0
370,2585679631782667069,122,0
371,2585679631782667069,123,0
372,-335000986350837491,124,1
373,-335000986350837491,125,0
374,-335000986350837491,126,1
375,-335000986350837491,127,1
376,-335000986350837491,128,1
377,-335000986350837491,129,1
378,-335000986350837491,130,1
379,-335000986350837491,131,0
380,-335000986350837491,132,0
381,-335000986350837491,133,0
382,-335000986350837491,134,0
383,-335000986350837491,135,0
384,2585679631782667069,124,1
385,2585679631782667069,125,0
386,2585679631782667069,126,0
387,2585679631782667069,127,0
388,2585679631782667069,128,0
389,2585679631782667069,129,0
390,2585679631782667069,130,0
391,2585679631782667069,131,0
392,2585679631782667069,132,0
393,2585679631782667069,133,0
394,2585679631782667069,134,0
395,2585679631782667069,135,0
396,6305556135528905705,124,1
397,6305556135528905705,125,1
398,6305556135528905705,126,0
399,6305556135528905705,127,0
400,6305556135528905705,128,0
401,6305556135528905705,129,0
402,6305556135528905705,130,0
403,6305556135528905705,131,0
404,6305556135528905705,132,0
405,6305556135528905705,133,0
406,6305556135528905705,134,0
407,6305556135528905705,135,0
408,2585679631782667069,136,1
409,2585679631782667069,137,0
410,2585679631782667069,138,0
411,2585679631782667069,139,0
412,2585679631782667069,140,0
413,2585679631782667069,141,0
414,2585679631782667069,142,0
415,2585679631782667069,143,0
416,2585679631782667069,144,0
417,2585679631782667069,145,0
418,2585679631782667069,146,0
419,2585679631782667069,147,0
420,2585679631782667069,148,0
421,2585679631782667069,149,0
422,2585679631782667069,150,0
423,2585679631782667069,151,0
424,2585679631782667069,152,0
425,2585679631782667069,153,0
426,-2517175569084723670,136,1
427,-2517175569084723670,137,1
428,-2517175569084723670,138,0
429,-2517175569084723670,139,0
430,-2517175569084723670,140,0
431,-2517175569084723670,141,0
432,-2517175569084723670,142,0
433,-2517175569084723670,143,0
434,-2517175569084723670,144,0
435,-2517175569084723670,145,0
436,-2517175569084723670,146,0
437,-2517175569084723670,147,0
438,-2517175569084723670,148,0
439,-2517175569084723670,149,0
440,-2517175569084723670,150,0
441,-2517175569084723670,151,0
442,-2517175569084723670,152,0
443,-2517175569084723670,153,0
444,6305556135528905705,136,1
445,6305556135528905705,137,1
446,6305556135528905705,138,0
447,6305556135528905705,139,0
448,6305556135528905705,140,0
449,6305556135528905705,141,0
450,6305556135528905705,142,0
451,6305556135528905705,143,0
452,6305556135528905705,144,0
453,6305556135528905705,145,0
454,6305556135528905705,146,0
455,6305556135528905705,147,0
456,6305556135528905705,148,0
457,6305556135528905705,149,0
458,6305556135528905705,150,0
459,6305556135528905705,151,0
460,6305556135528905705,152,0
461,6305556135528905705,153,0
462,2585679631782667069,154,1
463,2585679631782667069,155,0
464,2585679631782667069,156,0
465,2585679631782667069,157,0
466,2382865054554713228,154,0
467,2382865054554713228,155,0
468,2382865054554713228,156,0
469,2382865054554713228,157,0
470,-2517175569084723670,154,0
471,-2517175569084723670,155,0
472,-2517175569084723670,156,0
473,-2517175569084723670,157,0
474,2382865054554713228,158,1
475,2585679631782667069,158,1
476,-335000986350837491,158,1
477,-364087149378772560,159,1
478,-364087149378772560,160,1
479,-364087149378772560,161,1
480,-364087149378772560,162,1
481,-364087149378772560,163,1
482,-364087149378772560,164,1
483,-364087149378772560,165,1
484,-364087149378772560,166,1
485,-364087149378772560,167,1
486,-364087149378772560,168,1
487,-335000986350837491,159,1
488,-335000986350837491,160,0
489,-335000986350837491,161,1
490,-335000986350837491,162,1
491,-335000986350837491,163,1
492,-335000986350837491,164,0
493,-335000986350837491,165,0
494,-335000986350837491,166,0
495,-335000986350837491,167,0
496,-335000986350837491,168,0
497,-642708986826610813,159,0
498,-642708986826610813,160,0
499,-642708986826610813,161,0
500,-642708986826610813,162,0
501,-642708986826610813,163,0
502,-642708986826610813,164,0
503,-642708986826610813,165,0
504,-642708986826610813,166,0
505,-642708986826610813,167,0
506,-642708986826610813,168,0
507,-335000986350837491,169,1
508,-335000986350837491,170,1
509,-335000986350837491,171,0
510,2382865054554713228,169,0
511,2382865054554713228,170,0
512,2382865054554713228,171,0
513,-2517175569084723670,169,0
514,-2517175569084723670,170,0
515,-2517175569084723670,171,0
516,-335000986350837491,172,1
517,-335000986350837491,173,0
518,-335000986350837491,174,0
519,-335000986350837491,175,0
520,-335000986350837491,176,0
521,-335000986350837491,177,0
522,-335000986350837491,178,0
523,-335000986350837491,179,0
524,-335000986350837491,180,0
525,-335000986350837491,181,0
526,-335000986350837491,182,0
527,-2517175569084723670,172,1
528,-2517175569084723670,173,1
529,-2517175569084723670,174,0
530,-2517175569084723670,175,0
531,-2517175569084723670,176,0
532,-2517175569084723670,177,0
533,-2517175569084723670,178,0
534,-2517175569084723670,179,0
535,-2517175569084723670,180,0
536,-2517175569084723670,181,0
537,-2517175569084723670,182,0
538,-364087149378772560,172,1
539,-364087149378772560,173,1
540,-364087149378772560,174,0
541,-364087149378772560,175,1
542,-364087149378772560,176,1
543,-364087149378772560,177,1
544,-364087149378772560,178,1
545,-364087149378772560,179,1
546,-364087149378772560,180,1
547,-364087149378772560,181,1
548,-364087149378772560,182,1
549,-335000986350837491,183,1
550,-335000986350837491,184,1
551,-335000986350837491,185,1
552,-335000986350837491,186,1
553,-335000986350837491,187,0
554,-4389893425070639955,183,0
555,-4389893425070639955,184,0
556,-4389893425070639955,185,0
557,-4389893425070639955,186,0
558,-4389893425070639955,187,0
559,7394618247449885890,183,1
560,7394618247449885890,184,0
561,7394618247449885890,185,0
562,7394618247449885890,186,0
563,7394618247449885890,187,0
564,-3461533476677760817,188,1
565,-3461533476677760817,189,0
566,-3461533476677760817,190,1
567,6305556135528905705,188,1
568,6305556135528905705,189,1
569,6305556135528905705,190,0
570,-335000986350837491,188,1
571,-335000986350837491,189,0
572,-335000986350837491,190,1
573,-2517175569084723670,191,0
574,-2517175569084723670,192,0
575,-2517175569084723670,193,0
576,-2517175569084723670,194,0
577,-2517175569084723670,195,0
578,-2517175569084723670,196,0
579,-2517175569084723670,197,0
580,-2517175569084723670,198,0
581,-2517175569084723670,199,0
582,-2517175569084723670,200,0
583,-2517175569084723670,201,0
584,-2517175569084723670,202,0
585,-2517175569084723670,203,0
586,-2517175569084723670,204,0
587,-2517175569084723670,205,0
588,-2517175569084723670,206,0
589,-2517175569084723670,207,0
590,-2517175569084723670,208,0
591,-2517175569084723670,209,0
592,-2517175569084723670,210,0
593,-2517175569084723670,211,0
594,2382865054554713228,191,0
595,2382865054554713228,192,0
596,2382865054554713228,193,0
597,2382865054554713228,194,0
598,2382865054554713228,195,0
599,2382865054554713228,196,0
600,2382865054554713228,197,0
601,2382865054554713228,198,0
602,2382865054554713228,199,0
603,2382865054554713228,200,0
604,2382865054554713228,201,0
605,2382865054554713228,202,0
606,2382865054554713228,203,0
607,2382865054554713228,204,0
608,2382865054554713228,205,0
609,2382865054554713228,206,0
610,2382865054554713228,207,0
611,2382865054554713228,208,0
612,2382865054554713228,209,0
613,2382865054554713228,210,0
614,2382865054554713228,211,0
615,-3849175383425276849,191,0
616,-3849175383425276849,192,0
617,-3849175383425276849,193,0
618,-3849175383425276849,194,0
619,-3849175383425276849,195,0
620,-3849175383425276849,196,0
621,-3849175383425276849,197,0
622,-3849175383425276849,198,0
623,-3849175383425276849,199,0
624,-3849175383425276849,200,0
625,-3849175383425276849,201,0
626,-3849175383425276849,202,0
627,-3849175383425276849,203,0
628,-3849175383425276849,204,0
629,-3849175383425276849,205,0
630,-3849175383425276849,206,0
631,-3849175383425276849,207,0
632,-3849175383425276849,208,0
633,-3849175383425276849,209,0
634,-3849175383425276849,210,0
635,-3849175383425276849,211,0
636,-364087149378772560,212,1
637,-364087149378772560,213,1
638,-364087149378772560,214,1
639,-364087149378772560,215,1
640,-364087149378772560,216,1
641,-364087149378772560,217,1
642,-335000986350837491,212,1
643,-335000986350837491,213,0
644,-335000986350837491,214,0
645,-335000986350837491,215,0
646,-335000986350837491,216,0
647,-335000986350837491,217,0
648,-2517175569084723670,212,0
649,-2517175569084723670,213,0
650,-2517175569084723670,214,0
651,-2517175569084723670,215,1
652,-2517175569084723670,216,1
653,-2517175569084723670,217,1
654,-335000986350837491,218,1
655,-335000986350837491,219,0
656,-335000986350837491,220,1
657,-2517175569084723670,218,1
658,-2517175569084723670,219,0
659,-2517175569084723670,220,0
660,7394618247449885890,218,1
661,7394618247449885890,219,0
662,7394618247449885890,220,0
663,-4389893425070639955,221,0
664,-4389893425070639955,222,0
665,-335000986350837491,221,1
666,-335000986350837491,222,1
667,-2517175569084723670,221,1
668,-2517175569084723670,222,0
669,-364087149378772560,223,0
670,-364087149378772560,224,0
671,-364087149378772560,225,1
672,-364087149378772560,226,1
673,-364087149378772560,227,1
674,-364087149378772560,228,1
675,-364087149378772560,229,1
676,-2517175569084723670,223,1
677,-2517175569084723670,224,0
678,-2517175569084723670,225,0
679,-2517175569084723670,226,0
680,-2517175569084723670,227,0
681,-2517175569084723670,228,0
682,-2517175569084723670,229,0
683,-335000986350837491,223,1
684,-335000986350837491,224,0
685,-335000986350837491,225,0
686,-335000986350837491,226,1
687,-335000986350837491,227,0
688,-335000986350837491,228,0
689,-335000986350837491,229,0
690,-2517175569084723670,230,1
691,-2517175569084723670,231,1
692,-2517175569084723670,232,0
693,-2517175569084723670,233,0
694,-2517175569084723670,234,0
695,-2517175569084723670,235,0
696,-2517175569084723670,236,0
697,-2517175569084723670,237,0
698,-642708986826610813,230,0
699,-642708986826610813,231,0
700,-642708986826610813,232,0
701,-642708986826610813,233,0
702,-642708986826610813,234,0
703,-642708986826610813,235,1
704,-642708986826610813,236,1
705,-642708986826610813,237,0
706,-335000986350837491,230,1
707,-335000986350837491,231,1
708,-335000986350837491,232,1
709,-335000986350837491,233,1
710,-335000986350837491,234,0
711,-335000986350837491,235,1
712,-335000986350837491,236,0
713,-335000986350837491,237,1
714,-364087149378772560,238,1
715,-364087149378772560,239,0
716,-364087149378772560,240,1
717,-364087149378772560,241,1
718,-2517175569084723670,238,1
719,-2517175569084723670,239,0
720,-2517175569084723670,240,0
721,-2517175569084723670,241,0
722,7394618247449885890,238,1
723,7394618247449885890,239,0
724,7394618247449885890,240,0
725,7394618247449885890,241,0
726,-364087149378772560,242,0
727,-364087149378772560,243,0
728,-364087149378772560,244,0
729,-364087149378772560,245,0
730,-364087149378772560,246,0
731,-364087149378772560,247,0
732,-364087149378772560,248,0
733,-364087149378772560,249,1
734,-364087149378772560,250,1
735,1699069300121877932,242,1
736,1699069300121877932,243,0
737,1699069300121877932,244,1
738,1699069300121877932,245,1
739,1699069300121877932,246,0
740,1699069300121877932,247,0
741,1699069300121877932,248,0
742,1699069300121877932,249,0
743,1699069300121877932,250,1
744,6305556135528905705,242,1
745,6305556135528905705,243,0
746,6305556135528905705,244,0
747,6305556135528905705,245,0
748,6305556135528905705,246,0
749,6305556135528905705,247,0
750,6305556135528905705,248,0
751,6305556135528905705,249,0
752,6305556135528905705,250,1
753,-364087149378772560,251,0
754,-364087149378772560,252,0
755,2266563893737398713,251,0
756,2266563893737398713,252,0
757,-335000986350837491,251,1
758,-335000986350837491,252,1
759,-2517175569084723670,253,0
760,-2517175569084723670,254,0
761,-2517175569084723670,255,0
762,-2517175569084723670,256,0
763,-2517175569084723670,257,0
764,-2517175569084723670,258,0
765,-2517175569084723670,259,0
766,-2517175569084723670,260,0
767,-2517175569084723670,261,0
768,-2517175569084723670,262,0
769,2382865054554713228,253,0
770,2382865054554713228,254,1
771,2382865054554713228,255,1
772,2382865054554713228,256,1
773,2382865054554713228,257,1
774,2382865054554713228,258,1
775,2382865054554713228,259,1
776,2382865054554713228,260,1
777,2382865054554713228,261,1
778,2382865054554713228,262,1
779,-335000986350837491,253,1
780,-335000986350837491,254,1
781,-335000986350837491,255,0
782,-335000986350837491,256,1
783,-335000986350837491,257,0
784,-335000986350837491,258,0
785,-335000986350837491,259,1
786,-335000986350837491,260,1
787,-335000986350837491,261,1
788,-335000986350837491,262,0
789,8971498590220776958,263,1
790,8971498590220776958,264,1
791,8971498590220776958,265,1
792,8971498590220776958,266,1
793,8971498590220776958,267,1
794,8971498590220776958,268,1
795,8971498590220776958,269,1
796,-335000986350837491,263,1
797,-335000986350837491,264,0
798,-335000986350837491,265,0
799,-335000986350837491,266,1
800,-335000986350837491,267,1
801,-335000986350837491,268,0
802,-335000986350837491,269,1
803,-2517175569084723670,263,1
804,-2517175569084723670,264,0
805,-2517175569084723670,265,0
806,-2517175569084723670,266,0
807,-2517175569084723670,267,0
808,-2517175569084723670,268,0
809,-2517175569084723670,269,0
810,-2517175569084723670,270,0
811,-2517175569084723670,271,1
812,-2517175569084723670,272,0
813,-2517175569084723670,273,0
814,-2517175569084723670,274,0
815,7394618247449885890,270,0
816,7394618247449885890,271,0
817,7394618247449885890,272,0
818,7394618247449885890,273,0
819,7394618247449885890,274,0
820,2585679631782667069,270,0
821,2585679631782667069,271,0
822,2585679631782667069,272,0
823,2585679631782667069,273,0
824,2585679631782667069,274,0
825,2585679631782667069,275,0
826,2585679631782667069,276,0
827,2585679631782667069,277,0
828,2585679631782667069,278,0
829,2585679631782667069,279,0
830,2585679631782667069,280,0
831,2585679631782667069,281,0
832,2585679631782667069,282,0
833,2585679631782667069,283,0
834,-2517175569084723670,275,1
835,-2517175569084723670,276,1
836,-2517175569084723670,277,1
837,-2517175569084723670,278,1
838,-2517175569084723670,279,1
839,-2517175569084723670,280,0
840,-2517175569084723670,281,0
841,-2517175569084723670,282,0
842,-2517175569084723670,283,0
843,7394618247449885890,275,1
844,7394618247449885890,276,0
845,7394618247449885890,277,0
846,7394618247449885890,278,0
847,7394618247449885890,279,0
848,7394618247449885890,280,0
849,7394618247449885890,281,0
850,7394618247449885890,282,0
851,7394618247449885890,283,0
852,7394618247449885890,284,0
853,7394618247449885890,285,0
854,7394618247449885890,286,0
855,7394618247449885890,287,0
856,7394618247449885890,288,0
857,7394618247449885890,289,0
858,2585679631782667069,284,0
859,2585679631782667069,285,0
860,2585679631782667069,286,0
861,2585679631782667069,287,0
862,2585679631782667069,288,0
863,2585679631782667069,289,0
864,-2517175569084723670,284,0
865,-2517175569084723670,285,0
866,-2517175569084723670,286,0
867,-2517175569084723670,287,0
868,-2517175569084723670,288,0
869,-2517175569084723670,289,0
870,-2517175569084723670,290,1
871,-2517175569084723670,291,0
872,-2517175569084723670,292,0
873,-2517175569084723670,293,0
874,6984682204801817151,290,1
875,6984682204801817151,291,0
876,6984682204801817151,292,0
877,6984682204801817151,293,0
878,7394618247449885890,290,1
879,7394618247449885890,291,0
880,7394618247449885890,292,0
881,7394618247449885890,293,0
882,7394618247449885890,294,0
883,7394618247449885890,295,0
884,7394618247449885890,296,0
885,7394618247449885890,297,0
886,2585679631782667069,294,0
887,2585679631782667069,295,0
888,2585679631782667069,296,0
889,2585679631782667069,297,0
890,-2517175569084723670,294,0
891,-2517175569084723670,295,1
892,-2517175569084723670,296,1
893,-2517175569084723670,297,0
894,2585679631782667069,298,0
895,2585679631782667069,299,0
896,2585679631782667069,300,0
897,2585679631782667069,301,0
898,2585679631782667069,302,0
899,2585679631782667069,303,0
900,2585679631782667069,304,0
901,2585679631782667069,305,0
902,2585679631782667069,306,0
903,7394618247449885890,298,1
904,7394618247449885890,299,0
905,7394618247449885890,300,0
906,7394618247449885890,301,0
907,7394618247449885890,302,0
908,7394618247449885890,303,0
909,7394618247449885890,304,0
910,7394618247449885890,305,0
911,7394618247449885890,306,0
912,-2517175569084723670,298,1
913,-2517175569084723670,299,0
914,-2517175569084723670,300,0
915,-2517175569084723670,301,0
916,-2517175569084723670,302,0
917,-2517175569084723670,303,0
918,-2517175569084723670,304,0
919,-2517175569084723670,305,0
920,-2517175569084723670,306,0
921,2585679631782667069,307,0
922,2585679631782667069,308,0
923,2585679631782667069,309,0
924,2585679631782667069,310,0
925,2585679631782667069,311,0
926,2585679631782667069,312,0
927,2585679631782667069,313,0
928,7394618247449885890,307,1
929,7394618247449885890,308,0
930,7394618247449885890,309,0
931,7394618247449885890,310,0
932,7394618247449885890,311,0
933,7394618247449885890,312,0
934,7394618247449885890,313,0
935,-2517175569084723670,307,1
936,-2517175569084723670,308,0
937,-2517175569084723670,309,0
938,-2517175569084723670,310,0
939,-2517175569084723670,311,0
940,-2517175569084723670,312,0
941,-2517175569084723670,313,0
942,7394618247449885890,314,1
943,7394618247449885890,315,0
944,7394618247449885890,316,0
945,7394618247449885890,317,0
946,7394618247449885890,318,0
947,7394618247449885890,319,0
948,7394618247449885890,320,0
949,7394618247449885890,321,0
950,7394618247449885890,322,0
951,7394618247449885890,323,0
952,7394618247449885890,324,0
953,7394618247449885890,325,0
954,7394618247449885890,326,0
955,7394618247449885890,327,0
956,2585679631782667069,314,1
957,2585679631782667069,315,0
958,2585679631782667069,316,0
959,2585679631782667069,317,0
960,2585679631782667069,318,0
961,2585679631782667069,319,0
962,2585679631782667069,320,0
963,2585679631782667069,321,0
964,2585679631782667069,322,0
965,2585679631782667069,323,0
966,2585679631782667069,324,0
967,2585679631782667069,325,0
968,2585679631782667069,326,0
969,2585679631782667069,327,0
970,-2517175569084723670,314,1
971,-2517175569084723670,315,0
972,-2517175569084723670,316,0
973,-2517175569084723670,317,0
974,-2517175569084723670,318,0
975,-2517175569084723670,319,0
976,-2517175569084723670,320,0
