doc_id,WorkerId,worker_label
307,06be75b297ac9091494e1c6dd9d8e7131ebf339e,0
363,06be75b297ac9091494e1c6dd9d8e7131ebf339e,0
390,06be75b297ac9091494e1c6dd9d8e7131ebf339e,0
398,06be75b297ac9091494e1c6dd9d8e7131ebf339e,0
1,072eae2996380cc80fe7ec214f58ff57fdcafa84,1
4,072eae2996380cc80fe7ec214f58ff57fdcafa84,1
66,072eae2996380cc80fe7ec214f58ff57fdcafa84,1
81,072eae2996380cc80fe7ec214f58ff57fdcafa84,1
84,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
94,072eae2996380cc80fe7ec214f58ff57fdcafa84,1
102,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
110,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
120,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
124,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
128,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
132,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
137,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
138,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
146,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
147,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
149,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
200,072eae2996380cc80fe7ec214f58ff57fdcafa84,0
202,088f81b3871e29b89bb98756fda73d37bf3d25ee,1
205,088f81b3871e29b89bb98756fda73d37bf3d25ee,1
254,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
256,088f81b3871e29b89bb98756fda73d37bf3d25ee,1
267,088f81b3871e29b89bb98756fda73d37bf3d25ee,1
268,088f81b3871e29b89bb98756fda73d37bf3d25ee,1
285,088f81b3871e29b89bb98756fda73d37bf3d25ee,1
295,088f81b3871e29b89bb98756fda73d37bf3d25ee,1
318,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
332,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
341,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
348,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
349,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
357,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
383,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
384,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
392,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
399,088f81b3871e29b89bb98756fda73d37bf3d25ee,0
67,0929fcfa8a881e2f5559d864159df1495700cef1,1
234,09441416aeea6b40914a548aff0244c9d479b36f,1
263,09441416aeea6b40914a548aff0244c9d479b36f,0
361,09441416aeea6b40914a548aff0244c9d479b36f,0
256,09814d15f4accf26b5252194c55c4736a2b57641,1
286,09814d15f4accf26b5252194c55c4736a2b57641,0
387,09814d15f4accf26b5252194c55c4736a2b57641,0
15,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
26,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
37,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
39,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
44,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
75,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
86,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
96,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
101,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
119,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
127,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
145,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
152,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
166,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
170,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
173,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
175,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
198,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
211,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
224,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
232,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
273,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
276,09a6d4815c144d10e1c7417fb62e65bb288517a3,1
312,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
322,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
327,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
331,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
340,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
343,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
350,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
354,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
366,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
369,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
373,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
381,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
388,09a6d4815c144d10e1c7417fb62e65bb288517a3,0
29,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,1
52,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,1
54,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
61,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,1
76,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,1
82,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,1
86,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,1
97,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,1
100,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,1
116,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
143,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
157,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
163,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
175,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
177,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
183,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
195,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
196,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
235,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,1
368,0a28e3d1cb15906d62d1b3f63309aa50bcf07972,0
280,0a621d86e4ca9baf53184541c352deeb43968acd,0
330,0a621d86e4ca9baf53184541c352deeb43968acd,0
387,0a621d86e4ca9baf53184541c352deeb43968acd,0
5,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,1
10,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,1
16,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,1
18,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,1
27,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,1
38,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,1
46,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,1
79,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,1
82,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,1
85,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,1
106,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,0
150,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,0
153,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,0
161,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,0
172,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,0
182,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,0
183,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,0
191,0d319f3a1d5b2a9d29fbb1ae7f4ec7b135629d5f,0
251,0d7575a225723d43be4a899ee3a3165b909ea039,1
253,0d7575a225723d43be4a899ee3a3165b909ea039,1
334,0d7575a225723d43be4a899ee3a3165b909ea039,1
117,0ec09ff30906367c240d531bece245c9a840ffd3,0
159,0ec09ff30906367c240d531bece245c9a840ffd3,1
184,0ec09ff30906367c240d531bece245c9a840ffd3,0
19,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
58,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
76,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
104,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
105,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
121,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
140,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
168,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
169,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
203,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
217,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
222,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
241,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
259,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
266,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
288,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
291,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
298,0f628e12b3eff1c52d88a35a0f46289b66a46a76,1
300,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
317,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
329,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
344,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
352,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
364,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
367,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
380,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
386,0f628e12b3eff1c52d88a35a0f46289b66a46a76,0
19,10453d75486cf47ee4135bddfaf39e2ffb6d4015,1
105,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
109,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
113,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
114,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
120,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
164,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
169,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
175,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
240,10453d75486cf47ee4135bddfaf39e2ffb6d4015,1
273,10453d75486cf47ee4135bddfaf39e2ffb6d4015,1
322,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
327,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
336,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
343,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
349,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
386,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
393,10453d75486cf47ee4135bddfaf39e2ffb6d4015,0
31,12bcb0a187755ea25357774db96b9fa40dba03aa,0
47,12bcb0a187755ea25357774db96b9fa40dba03aa,1
114,12bcb0a187755ea25357774db96b9fa40dba03aa,0
202,12e33880bae1b64a279de91f00ae810b771f6d56,1
208,12e33880bae1b64a279de91f00ae810b771f6d56,1
209,12e33880bae1b64a279de91f00ae810b771f6d56,1
238,12e33880bae1b64a279de91f00ae810b771f6d56,1
243,12e33880bae1b64a279de91f00ae810b771f6d56,1
253,12e33880bae1b64a279de91f00ae810b771f6d56,1
270,12e33880bae1b64a279de91f00ae810b771f6d56,0
271,12e33880bae1b64a279de91f00ae810b771f6d56,1
272,12e33880bae1b64a279de91f00ae810b771f6d56,1
293,12e33880bae1b64a279de91f00ae810b771f6d56,1
307,12e33880bae1b64a279de91f00ae810b771f6d56,0
364,12e33880bae1b64a279de91f00ae810b771f6d56,0
366,12e33880bae1b64a279de91f00ae810b771f6d56,0
375,12e33880bae1b64a279de91f00ae810b771f6d56,0
381,12e33880bae1b64a279de91f00ae810b771f6d56,0
384,12e33880bae1b64a279de91f00ae810b771f6d56,0
385,12e33880bae1b64a279de91f00ae810b771f6d56,0
395,12e33880bae1b64a279de91f00ae810b771f6d56,0
203,13ad476a62872bb6fd28545fe73ff14bc758791b,1
215,13ad476a62872bb6fd28545fe73ff14bc758791b,1
217,13ad476a62872bb6fd28545fe73ff14bc758791b,1
235,13ad476a62872bb6fd28545fe73ff14bc758791b,1
240,13ad476a62872bb6fd28545fe73ff14bc758791b,1
252,13ad476a62872bb6fd28545fe73ff14bc758791b,1
259,13ad476a62872bb6fd28545fe73ff14bc758791b,1
265,13ad476a62872bb6fd28545fe73ff14bc758791b,1
288,13ad476a62872bb6fd28545fe73ff14bc758791b,1
291,13ad476a62872bb6fd28545fe73ff14bc758791b,1
298,13ad476a62872bb6fd28545fe73ff14bc758791b,1
317,13ad476a62872bb6fd28545fe73ff14bc758791b,0
324,13ad476a62872bb6fd28545fe73ff14bc758791b,0
329,13ad476a62872bb6fd28545fe73ff14bc758791b,0
372,13ad476a62872bb6fd28545fe73ff14bc758791b,0
380,13ad476a62872bb6fd28545fe73ff14bc758791b,0
391,13ad476a62872bb6fd28545fe73ff14bc758791b,0
393,13ad476a62872bb6fd28545fe73ff14bc758791b,0
223,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,1
239,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,1
246,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,1
257,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,1
261,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,1
276,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,1
284,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,1
293,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,1
296,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,1
299,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,1
310,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,0
326,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,0
340,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,0
341,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,0
356,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,0
362,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,0
382,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,0
384,140ae1d8806558ef44dcbee88f23a4ad2d467f6a,0
203,14ce199f030a4761500a6a57b425a88024bb6d1c,1
212,14ce199f030a4761500a6a57b425a88024bb6d1c,1
217,14ce199f030a4761500a6a57b425a88024bb6d1c,1
229,14ce199f030a4761500a6a57b425a88024bb6d1c,1
259,14ce199f030a4761500a6a57b425a88024bb6d1c,0
278,14ce199f030a4761500a6a57b425a88024bb6d1c,1
288,14ce199f030a4761500a6a57b425a88024bb6d1c,1
298,14ce199f030a4761500a6a57b425a88024bb6d1c,0
308,14ce199f030a4761500a6a57b425a88024bb6d1c,0
325,14ce199f030a4761500a6a57b425a88024bb6d1c,0
329,14ce199f030a4761500a6a57b425a88024bb6d1c,0
345,14ce199f030a4761500a6a57b425a88024bb6d1c,1
10,1512602ef011900e90759938597db472f1128c99,1
34,1512602ef011900e90759938597db472f1128c99,1
70,1512602ef011900e90759938597db472f1128c99,1
136,1512602ef011900e90759938597db472f1128c99,0
151,1512602ef011900e90759938597db472f1128c99,0
158,1512602ef011900e90759938597db472f1128c99,0
24,153dcd074ff46ed7f5460729b4d1dc48aa4f9439,1
93,153dcd074ff46ed7f5460729b4d1dc48aa4f9439,0
190,153dcd074ff46ed7f5460729b4d1dc48aa4f9439,0
8,159e059a75175d15640ffccba522e3735abf95de,1
17,159e059a75175d15640ffccba522e3735abf95de,1
90,159e059a75175d15640ffccba522e3735abf95de,1
207,159e059a75175d15640ffccba522e3735abf95de,1
208,159e059a75175d15640ffccba522e3735abf95de,1
214,159e059a75175d15640ffccba522e3735abf95de,1
229,159e059a75175d15640ffccba522e3735abf95de,1
235,159e059a75175d15640ffccba522e3735abf95de,1
236,159e059a75175d15640ffccba522e3735abf95de,1
243,159e059a75175d15640ffccba522e3735abf95de,1
255,159e059a75175d15640ffccba522e3735abf95de,1
270,159e059a75175d15640ffccba522e3735abf95de,1
271,159e059a75175d15640ffccba522e3735abf95de,1
272,159e059a75175d15640ffccba522e3735abf95de,1
293,159e059a75175d15640ffccba522e3735abf95de,1
294,159e059a75175d15640ffccba522e3735abf95de,1
331,159e059a75175d15640ffccba522e3735abf95de,0
346,159e059a75175d15640ffccba522e3735abf95de,0
375,159e059a75175d15640ffccba522e3735abf95de,0
390,159e059a75175d15640ffccba522e3735abf95de,0
397,159e059a75175d15640ffccba522e3735abf95de,0
3,167bb288c65eb450b0514d1b24262327432ad24b,1
9,167bb288c65eb450b0514d1b24262327432ad24b,1
14,167bb288c65eb450b0514d1b24262327432ad24b,1
24,167bb288c65eb450b0514d1b24262327432ad24b,1
33,167bb288c65eb450b0514d1b24262327432ad24b,1
49,167bb288c65eb450b0514d1b24262327432ad24b,1
51,167bb288c65eb450b0514d1b24262327432ad24b,1
67,167bb288c65eb450b0514d1b24262327432ad24b,1
78,167bb288c65eb450b0514d1b24262327432ad24b,1
80,167bb288c65eb450b0514d1b24262327432ad24b,1
107,167bb288c65eb450b0514d1b24262327432ad24b,0
122,167bb288c65eb450b0514d1b24262327432ad24b,0
123,167bb288c65eb450b0514d1b24262327432ad24b,0
126,167bb288c65eb450b0514d1b24262327432ad24b,0
129,167bb288c65eb450b0514d1b24262327432ad24b,0
160,167bb288c65eb450b0514d1b24262327432ad24b,0
178,167bb288c65eb450b0514d1b24262327432ad24b,0
194,167bb288c65eb450b0514d1b24262327432ad24b,0
221,167bb288c65eb450b0514d1b24262327432ad24b,1
227,167bb288c65eb450b0514d1b24262327432ad24b,1
233,167bb288c65eb450b0514d1b24262327432ad24b,1
256,167bb288c65eb450b0514d1b24262327432ad24b,1
262,167bb288c65eb450b0514d1b24262327432ad24b,1
281,167bb288c65eb450b0514d1b24262327432ad24b,1
307,167bb288c65eb450b0514d1b24262327432ad24b,0
309,167bb288c65eb450b0514d1b24262327432ad24b,0
311,167bb288c65eb450b0514d1b24262327432ad24b,0
337,167bb288c65eb450b0514d1b24262327432ad24b,0
339,167bb288c65eb450b0514d1b24262327432ad24b,0
347,167bb288c65eb450b0514d1b24262327432ad24b,0
351,167bb288c65eb450b0514d1b24262327432ad24b,0
359,167bb288c65eb450b0514d1b24262327432ad24b,0
371,167bb288c65eb450b0514d1b24262327432ad24b,0
377,167bb288c65eb450b0514d1b24262327432ad24b,0
386,167bb288c65eb450b0514d1b24262327432ad24b,0
397,167bb288c65eb450b0514d1b24262327432ad24b,0
31,16f63fefa2e2a491c2850a8d3ef2fd9af29095b0,0
90,16f63fefa2e2a491c2850a8d3ef2fd9af29095b0,1
145,16f63fefa2e2a491c2850a8d3ef2fd9af29095b0,0
2,17314569762057e3e7e841a64ef308a7b658d485,1
31,17314569762057e3e7e841a64ef308a7b658d485,0
185,17314569762057e3e7e841a64ef308a7b658d485,0
18,19ac7aa93a0710bc86e81383c23125f616b2a864,1
21,19ac7aa93a0710bc86e81383c23125f616b2a864,1
29,19ac7aa93a0710bc86e81383c23125f616b2a864,1
36,19ac7aa93a0710bc86e81383c23125f616b2a864,1
49,19ac7aa93a0710bc86e81383c23125f616b2a864,1
52,19ac7aa93a0710bc86e81383c23125f616b2a864,1
54,19ac7aa93a0710bc86e81383c23125f616b2a864,1
61,19ac7aa93a0710bc86e81383c23125f616b2a864,1
89,19ac7aa93a0710bc86e81383c23125f616b2a864,1
97,19ac7aa93a0710bc86e81383c23125f616b2a864,1
100,19ac7aa93a0710bc86e81383c23125f616b2a864,1
111,19ac7aa93a0710bc86e81383c23125f616b2a864,0
116,19ac7aa93a0710bc86e81383c23125f616b2a864,0
118,19ac7aa93a0710bc86e81383c23125f616b2a864,0
143,19ac7aa93a0710bc86e81383c23125f616b2a864,0
157,19ac7aa93a0710bc86e81383c23125f616b2a864,0
163,19ac7aa93a0710bc86e81383c23125f616b2a864,0
177,19ac7aa93a0710bc86e81383c23125f616b2a864,0
248,19ac7aa93a0710bc86e81383c23125f616b2a864,0
284,19ac7aa93a0710bc86e81383c23125f616b2a864,1
301,19ac7aa93a0710bc86e81383c23125f616b2a864,0
292,1ab2935c6bbcf2770b537d101ebea951d4772097,1
316,1ab2935c6bbcf2770b537d101ebea951d4772097,0
205,1b23676000d421466fbaf7e8d5bccbcd1c6016e6,0
364,1b23676000d421466fbaf7e8d5bccbcd1c6016e6,0
386,1b23676000d421466fbaf7e8d5bccbcd1c6016e6,0
26,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
27,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,1
37,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
39,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
44,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
101,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
127,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
130,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
149,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
166,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,1
167,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
173,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
184,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,1
190,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
200,1b8cbb5bb0eb19ee416c330d778e5ae9dfe4cbd0,0
202,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
205,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
211,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
222,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
224,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
229,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
237,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
242,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
244,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
256,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
266,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
275,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
283,1d3e11fe769161b1a4d54af74e6784de8eb77def,1
297,1d3e11fe769161b1a4d54af74e6784de8eb77def,0
312,1d3e11fe769161b1a4d54af74e6784de8eb77def,0
335,1d3e11fe769161b1a4d54af74e6784de8eb77def,0
